id,layer,source_path,line,english,proposed_ja,status,reviewer,notes
2346,skill,skills/note-taking/SKILL.md,44,mkdir -p ~/notes/meetings ~/notes/projects ~/notes/topics,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2347,skill,skills/note-taking/SKILL.md,47,3. Append the note with a timestamp header:,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2348,skill,skills/note-taking/SKILL.md,49,"echo -e ""\n## $(date '+%Y-%m-%d %H:%M')\n\n<content>"" >> ~/notes/<file>.md",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2349,skill,skills/note-taking/SKILL.md,52,## Reading Notes,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2350,skill,skills/note-taking/SKILL.md,54,- Show a specific note file:,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2351,skill,skills/note-taking/SKILL.md,56,cat ~/notes/<file>.md,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2352,skill,skills/note-taking/SKILL.md,59,- List all notes:,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2353,skill,skills/note-taking/SKILL.md,61,find ~/notes -name '*.md' -type f | sort,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2354,skill,skills/note-taking/SKILL.md,64,- Search across all notes:,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2355,skill,skills/note-taking/SKILL.md,66,"grep -rl ""<search term>"" ~/notes/",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2356,skill,skills/note-taking/SKILL.md,69,## Updating Notes,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2357,skill,skills/note-taking/SKILL.md,71,"- To edit an existing note, read the file, modify the content, and write it back.",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2358,skill,skills/note-taking/SKILL.md,72,"- When appending, always add a new timestamped section rather than overwriting.",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2359,skill,skills/note-taking/SKILL.md,74,## Deleting Notes,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2360,skill,skills/note-taking/SKILL.md,76,- Only delete when the user explicitly asks:,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2361,skill,skills/note-taking/SKILL.md,78,rm ~/notes/<file>.md,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2362,skill,skills/note-taking/SKILL.md,81,## Tips,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2363,skill,skills/note-taking/SKILL.md,83,- Always confirm with the user before deleting or overwriting notes.,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2364,skill,skills/note-taking/SKILL.md,84,"- When the user says ""note that..."" or ""remember that..."", save it to `quick.md` unless a better category is obvious.",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2365,skill,skills/note-taking/SKILL.md,85,- Keep note content concise but complete -- capture the user's intent faithfully.,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2366,skill,skills/note-taking/SKILL.md,86,"- Use markdown formatting (headers, lists, bold) to keep notes scannable.",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2367,skill,skills/summarize-url/SKILL.md,3,Summarize the content of a given URL. Use when the user provides a link and asks for a summary or key points.,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2368,skill,skills/summarize-url/SKILL.md,8,# Summarize URL Skill,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2369,skill,skills/summarize-url/SKILL.md,10,Use Playwright to extract and summarize web page content.,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2370,skill,skills/summarize-url/SKILL.md,12,## Steps,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2371,skill,skills/summarize-url/SKILL.md,14,1. Navigate to the target URL using Playwright browser tools,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2372,skill,skills/summarize-url/SKILL.md,15,2. Wait for the page to fully load,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2373,skill,skills/summarize-url/SKILL.md,16,"3. Extract the main content (article body, ignoring navigation/ads/footers)",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2374,skill,skills/summarize-url/SKILL.md,17,4. Produce a concise summary with:,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2375,skill,skills/summarize-url/SKILL.md,18,- **Title** of the page,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2376,skill,skills/summarize-url/SKILL.md,19,- **Key points** (3-5 bullet points),,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2377,skill,skills/summarize-url/SKILL.md,20,- **Full summary** (2-3 paragraphs if the user wants detail),,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2378,skill,skills/summarize-url/SKILL.md,21,5. Note the source URL at the bottom,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2379,skill,skills/summarize-url/SKILL.md,23,## Tips,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2380,skill,skills/summarize-url/SKILL.md,25,"- For paywalled sites, try extracting what's visible",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2381,skill,skills/summarize-url/SKILL.md,26,"- For PDFs, note that Playwright may not render them well -- suggest the user share the text directly",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2382,skill,skills/summarize-url/SKILL.md,27,"- Strip boilerplate (cookie banners, navbars) from the summary",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2383,skill,skills/web-search/SKILL.md,3,"Search the web for information using Playwright browser automation. Use when the user asks to find, look up, or research something online.",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2384,skill,skills/web-search/SKILL.md,8,# Web Search Skill,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2385,skill,skills/web-search/SKILL.md,10,Use the Playwright MCP browser tools to search the web.,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2386,skill,skills/web-search/SKILL.md,12,## Steps,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2387,skill,skills/web-search/SKILL.md,14,1. Navigate to `https://www.google.com/search?q=<URL-encoded query>`,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2388,skill,skills/web-search/SKILL.md,15,2. Wait for results to load,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2389,skill,skills/web-search/SKILL.md,16,"3. Extract the top 5 result titles, URLs, and snippets",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2390,skill,skills/web-search/SKILL.md,17,"4. If the user needs more detail, click into the most relevant result and extract key content",,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
2391,skill,skills/web-search/SKILL.md,18,5. Summarize findings concisely with source links,,translated,,Phase 1 bulk-marked (translation applied to file; line-level verification deferred)
